,match_id,totalGold,level,xp,totalKills,totalDeaths,level_ups
0,4366173654,147432,330,150285,22,18,80
1,4366173654,145158,320,146086,18,22,78
0,4366173657,157997,360,168559,16,16,86
1,4366173657,169261,374,178538,16,16,84
0,4366173665,139116,331,151521,10,22,84
1,4366173665,154063,335,157517,22,10,88
0,4366173669,87440,229,90529,0,10,66
1,4366173669,96078,251,106728,10,0,72
0,4366173671,142218,334,154753,12,16,82
1,4366173671,143763,324,146836,16,12,82
0,4366173678,103776,248,104189,16,6,74
1,4366173678,100928,241,100664,6,16,70
0,4366173679,146957,329,151475,18,14,82
1,4366173679,149711,330,151543,14,18,82
0,4366173684,323996,633,356675,30,26,108
1,4366173684,316389,608,335379,26,30,106
0,4366173695,471075,847,516723,40,18,120
1,4366173695,405245,834,505071,18,40,120
0,4366173698,112636,253,110576,22,18,78
1,4366173698,107005,240,100343,18,22,74
0,4366173701,241540,497,254703,20,18,94
1,4366173701,229285,499,260838,18,20,100
0,4366173703,65812,168,60097,8,18,60
1,4366173703,76222,168,63454,18,8,60
0,4366173712,162445,334,155383,28,18,84
1,4366173712,148470,316,141997,18,28,80
0,4366173717,129007,289,129134,18,24,78
1,4366173717,138407,303,140472,24,18,86
0,4366173718,97733,215,87180,18,16,70
1,4366173718,91526,211,84421,16,18,72
0,4366173727,138217,345,161773,10,12,84
1,4366173727,153693,340,160332,12,10,86
0,4366173730,46848,113,37654,14,10,54
1,4366173730,49699,109,34223,10,14,50
0,4366173742,92692,244,101384,10,16,74
1,4366173742,106883,261,112754,16,10,78
0,4366173743,141822,320,144215,22,10,84
1,4366173743,141027,322,146303,10,22,78
0,4366173745,55054,145,51312,12,8,62
1,4366173745,57475,147,53280,8,12,56
0,4366173755,237192,476,244013,24,36,96
1,4366173755,228705,470,241558,36,24,100
0,4366173768,182065,429,214156,8,12,92
1,4366173768,187808,428,216793,12,8,96
0,4366173772,129549,283,127396,14,12,78
1,4366173772,120765,279,118964,12,14,74
0,4366173775,133552,328,151235,12,14,82
1,4366173775,139952,330,154061,14,12,82
0,4366173782,75340,183,70782,12,6,64
1,4366173782,65673,174,64242,6,12,64
0,4366173792,94862,222,95027,16,8,76
1,4366173792,81787,208,81501,8,16,68
0,4366173794,110938,255,110341,16,6,76
1,4366173794,94674,251,104799,6,16,76
0,4366173797,115679,280,120478,8,18,76
1,4366173797,135666,291,133181,18,8,80
0,4366173802,122774,287,126293,12,8,78
1,4366173802,111728,283,122311,8,12,74
0,4366173809,158450,367,173254,16,14,88
1,4366173809,155947,366,170698,14,16,84
0,4366173819,83992,203,79240,6,14,64
1,4366173819,95819,214,85624,14,6,68
0,4366173846,309607,613,339569,36,30,108
1,4366173846,329550,639,361548,30,36,110
0,4366173856,102356,244,104115,16,18,76
1,4366173856,118055,250,108380,18,16,74
0,4366173858,373796,668,374944,42,48,108
1,4366173858,386343,683,395738,48,42,114
0,4366173876,167112,378,181399,10,16,86
1,4366173876,166552,370,175839,16,10,88
0,4366173878,123105,290,130330,16,12,80
1,4366173878,115273,274,115339,12,16,72
0,4366173883,128653,289,126534,22,16,80
1,4366173883,121136,280,120600,16,22,74
0,4366173896,182757,380,184901,26,22,88
1,4366173896,172550,370,174516,22,26,86
0,4366173911,49320,113,36978,16,6,52
1,4366173911,46373,118,38369,6,16,52
0,4366173916,288309,617,336145,20,40,104
1,4366173916,308985,621,346337,40,20,112
0,4366173917,171180,345,164793,30,20,88
1,4366173917,149298,324,148087,20,30,84
0,4366173927,190215,433,216769,20,18,92
1,4366173927,186691,416,205243,18,20,86
0,4366173943,118713,280,124418,12,8,76
1,4366173943,112256,286,124118,8,12,74
0,4366173947,5000,10,0,0,0,8
1,4366173947,5000,10,0,0,0,6
0,4366173948,277908,577,318403,20,14,106
1,4366173948,252740,570,306918,14,20,104
0,4366173953,60617,144,50964,12,12,60
1,4366173953,58822,146,52116,12,12,60
0,4366173964,106238,275,114611,6,20,74
1,4366173964,127212,288,129625,20,6,78
0,4366173965,40304,114,36612,0,4,52
1,4366173965,43633,117,38435,4,0,54
0,4366173975,309455,601,331094,28,26,102
1,4366173975,290043,584,306051,26,28,98
0,4366173976,96964,235,93175,8,16,72
1,4366173976,110764,244,103184,16,8,74
0,4366173977,138503,294,130757,24,14,80
1,4366173977,116323,279,118663,14,24,76
0,4366173984,56814,138,47162,8,6,56
1,4366173984,57331,148,53154,6,8,60
0,4366173988,222723,454,227204,24,24,92
1,4366173988,222555,470,246188,24,24,96
0,4366173992,119557,292,131623,14,18,80
1,4366173992,133485,297,133911,18,14,82
0,4366173998,56306,140,49361,4,8,60
1,4366173998,59634,150,54282,8,4,60
0,4366174012,5000,10,0,0,0,8
1,4366174012,5000,10,0,0,0,6
0,4366174026,174492,415,202546,12,22,92
1,4366174026,185365,419,208753,22,12,88
0,4366174032,5000,10,0,0,0,4
1,4366174032,5000,10,0,0,0,4
0,4366174033,107542,249,105638,8,6,76
1,4366174033,97887,240,99819,6,8,72
0,4366174036,132407,275,120991,18,16,78
1,4366174036,128967,280,119937,16,18,80
0,4366174037,119381,279,119588,14,14,78
1,4366174037,120128,289,127832,14,14,78
0,4366174043,58996,122,39932,10,14,48
1,4366174043,68826,143,48037,14,10,58
0,4366174059,206371,435,222336,24,20,94
1,4366174059,182768,420,208190,20,24,94
0,4366174067,485815,927,589570,46,28,128
1,4366174067,482360,914,558747,28,46,122
0,4366174080,366045,790,467355,12,30,110
1,4366174080,400442,802,484606,30,12,118
0,4366174081,158597,328,150239,28,24,80
1,4366174081,156357,333,153049,24,28,82
0,4366174082,165506,365,174903,14,28,86
1,4366174082,181341,364,172291,28,14,86
0,4366174102,99329,246,105339,8,20,70
1,4366174102,107118,254,111323,20,8,78
0,4366174109,127196,278,119926,18,30,78
1,4366174109,137077,292,133767,30,18,80
0,4366174110,186884,370,178869,30,26,84
1,4366174110,169482,371,180392,26,30,88
0,4366174116,231253,471,239489,34,26,94
1,4366174116,222718,459,231450,26,34,92
0,4366174121,134234,294,129422,28,22,84
1,4366174121,133693,289,128356,22,28,80
0,4366174123,220003,408,200444,38,20,88
1,4366174123,184494,403,194172,20,38,86
0,4366174125,5000,10,0,0,0,2
1,4366174125,5000,10,0,0,0,4
0,4366174128,237750,488,248131,36,24,100
1,4366174128,251855,508,269626,24,36,96
0,4366174129,200678,456,230101,10,18,90
1,4366174129,222870,475,246166,18,10,96
0,4366174131,225050,476,246512,26,14,94
1,4366174131,213638,454,224566,14,26,92
0,4366174136,217865,419,204898,36,38,88
1,4366174136,208871,407,196281,38,36,90
0,4366174144,228451,506,262360,14,18,98
1,4366174144,221289,480,244389,18,14,96
0,4366174148,48232,120,39764,6,2,56
1,4366174148,43994,108,32972,2,6,50
0,4366174158,152221,350,157973,14,26,82
1,4366174158,180498,376,180660,26,14,92
0,4366174161,74810,171,64758,16,12,64
1,4366174161,68685,172,61893,12,16,64
0,4366174162,247363,470,242059,36,32,98
1,4366174162,229261,465,238073,32,36,98
0,4366174163,186214,354,164412,30,32,84
1,4366174163,175190,350,161304,32,30,82
0,4366174167,251361,518,277015,30,30,108
1,4366174167,269224,509,265383,30,30,102
0,4366174172,83445,210,82835,10,4,68
1,4366174172,79890,205,80743,4,10,66
0,4366174173,156477,371,175490,4,14,84
1,4366174173,152876,376,180781,14,4,90
0,4366174181,249727,511,266505,26,30,96
1,4366174181,242656,490,251052,30,26,96
0,4366174185,151097,322,145491,26,26,82
1,4366174185,167383,318,145820,26,26,78
0,4366174192,307546,591,321532,40,42,106
1,4366174192,319296,604,332615,42,40,108
0,4366174193,382147,676,390895,36,30,112
1,4366174193,343051,676,393569,30,36,110
0,4366174199,153893,355,165605,12,8,86
1,4366174199,152311,367,173468,8,12,86
0,4366174200,132091,313,137604,10,16,82
1,4366174200,157170,326,149109,16,10,78
0,4366174209,98448,238,95792,14,22,72
1,4366174209,103384,242,102951,22,14,76
0,4366174210,121377,296,130042,6,20,78
1,4366174210,128077,291,131513,20,6,84
0,4366174212,409886,748,438265,36,32,110
1,4366174212,352987,723,421021,32,36,112
0,4366174220,213065,485,252358,22,10,100
1,4366174220,197801,456,223890,10,22,92
0,4366174223,125215,284,123587,14,14,74
1,4366174223,123308,288,127691,14,14,78
0,4366174234,167942,368,176111,16,20,86
1,4366174234,156441,361,172647,20,16,86
0,4366174240,75250,177,67560,14,4,64
1,4366174240,69195,176,65290,4,14,60
0,4366174248,150910,327,151838,18,10,78
1,4366174248,129505,320,142105,10,18,80
0,4366174254,155545,328,147911,32,20,82
1,4366174254,145543,316,144788,20,32,76
0,4366174261,82285,183,70031,16,2,66
1,4366174261,66773,169,62333,2,16,62
0,4366174264,141295,320,141959,14,14,82
1,4366174264,137323,319,145497,14,14,80
0,4366174265,217598,476,247646,20,28,100
1,4366174265,220171,475,243809,28,20,96
0,4366174269,120214,242,99921,22,16,72
1,4366174269,109879,247,104308,16,22,76
0,4366174272,175689,373,178550,22,16,86
1,4366174272,166956,371,182346,16,22,90
0,4366174273,115092,280,121303,14,20,76
1,4366174273,121215,282,122644,20,14,76
0,4366174285,97804,222,90787,18,8,72
1,4366174285,74618,204,77611,8,18,68
0,4366174302,332039,704,396846,32,42,110
1,4366174302,394944,758,456777,42,32,118
0,4366174305,249932,549,290222,18,28,100
1,4366174305,309715,586,326163,28,18,104
0,4366174306,49526,111,35797,10,10,52
1,4366174306,48454,107,33103,10,10,48
0,4366174313,48951,115,37936,10,0,54
1,4366174313,40140,107,34477,0,10,48
0,4366174318,171539,372,177185,28,30,88
1,4366174318,167242,371,177280,30,28,90
0,4366174323,137464,332,151531,16,24,82
1,4366174323,149324,332,151921,24,16,84
0,4366174327,121678,285,122395,18,22,80
1,4366174327,127221,289,129004,22,18,80
0,4366174330,179804,383,188627,18,22,92
1,4366174330,165904,376,183077,22,18,90
0,4366174338,279838,503,260523,48,28,100
1,4366174338,261300,495,253997,28,48,94
0,4366174347,110659,246,104610,18,22,72
1,4366174347,114091,247,106334,22,18,74
0,4366174355,220727,473,242694,24,30,92
1,4366174355,209687,457,235741,30,24,96
0,4366174368,201460,419,208345,28,18,94
1,4366174368,194076,417,203958,18,28,88
0,4366174369,89159,224,92754,12,4,74
1,4366174369,81318,200,78946,4,12,64
0,4366174376,185742,400,193300,22,22,86
1,4366174376,208407,413,200439,22,22,88
0,4366174381,105537,223,88575,16,26,68
1,4366174381,119025,238,99551,26,16,74
0,4366174390,185557,414,203930,18,26,86
1,4366174390,206618,419,207902,26,18,88
0,4366174391,143181,364,167608,2,20,82
1,4366174391,167506,381,183603,20,2,92
0,4366174414,91974,214,84628,16,8,72
1,4366174414,83781,210,86181,8,16,68
0,4366174418,164899,372,176180,12,20,84
1,4366174418,176384,397,198804,20,12,92
0,4366174422,189012,415,193429,10,36,82
1,4366174422,226863,464,231969,36,10,96
0,4366174424,161648,359,164756,20,24,82
1,4366174424,165389,366,172143,24,20,88
0,4366174427,262145,496,257688,30,24,98
1,4366174427,251352,505,260905,24,30,98
0,4366174428,260488,570,307867,30,34,102
1,4366174428,290295,573,313410,34,30,108
0,4366174433,159424,375,181744,14,6,90
1,4366174433,149652,360,168569,6,14,84
0,4366174437,154241,359,165660,10,6,82
1,4366174437,162158,379,182219,6,10,86
0,4366174446,73014,174,64042,14,18,62
1,4366174446,78005,180,68898,18,14,68
0,4366174451,81935,201,79656,10,14,66
1,4366174451,89659,214,87121,14,10,68
0,4366174452,65028,171,62194,2,16,60
1,4366174452,75769,173,66584,16,2,68
0,4366174454,171320,361,170531,16,24,86
1,4366174454,168575,374,179881,24,16,88
0,4366174458,188461,415,206166,24,28,90
1,4366174458,200627,427,219586,28,24,94
0,4366174460,173370,378,184427,20,10,88
1,4366174460,160239,372,178473,10,20,86
0,4366174464,82986,208,82999,8,18,68
1,4366174464,90877,216,89563,18,8,70
0,4366174465,91627,198,77313,20,20,66
1,4366174465,94928,201,78398,20,20,66
0,4366174468,47647,118,38295,12,6,56
1,4366174468,46361,114,36391,6,12,52
0,4366174469,180044,400,196127,20,18,90
1,4366174469,200357,439,222933,18,20,94
0,4366174475,113346,284,126568,8,10,80
1,4366174475,120404,297,135287,10,8,82
0,4366174476,172646,376,179111,20,12,90
1,4366174476,147831,364,174196,12,20,84
0,4366174477,5000,10,0,0,0,4
1,4366174477,5000,10,0,0,0,0
0,4366174486,161625,369,174084,8,12,84
1,4366174486,169787,385,187602,12,8,90
0,4366174491,216383,429,210253,30,22,86
1,4366174491,222838,464,233850,22,30,92
0,4366174496,49758,137,47749,0,6,52
1,4366174496,57809,149,53480,6,0,60
0,4366174497,111777,253,110223,22,10,76
1,4366174497,105389,242,100510,10,22,74
0,4366174501,149816,355,163862,16,18,80
1,4366174501,157937,352,160626,18,16,84
0,4366174521,182112,403,195184,16,20,86
1,4366174521,191503,418,206607,20,16,90
0,4366174526,251574,515,272752,38,18,102
1,4366174526,234901,504,257258,18,38,94
0,4366174531,5000,10,0,0,0,2
1,4366174531,5000,10,0,0,0,4
0,4366174532,101990,248,104462,6,8,74
1,4366174532,101437,249,105683,8,6,76
0,4366174537,46537,118,38211,8,2,54
1,4366174537,40114,107,31583,2,8,48
0,4366174538,266960,529,286284,38,18,102
1,4366174538,223352,492,249484,18,38,98
0,4366174543,498766,894,549875,42,48,120
1,4366174543,525183,912,563584,48,42,124
0,4366174545,113454,249,103613,20,2,70
1,4366174545,87845,233,95039,2,20,68
0,4366174551,247763,517,270025,38,18,102
1,4366174551,219536,497,256723,18,38,94
0,4366174554,88640,213,87340,14,4,70
1,4366174554,75929,205,78675,4,14,66
0,4366174571,62125,142,51001,12,4,62
1,4366174571,56739,145,51374,4,12,58
0,4366174574,208452,416,203966,24,28,86
1,4366174574,186160,409,207529,28,24,92
0,4366174575,162166,396,184216,8,32,86
1,4366174575,200016,419,207544,32,8,94
0,4366174581,99406,208,84620,28,16,66
1,4366174581,89313,199,76136,16,28,64
0,4366174584,543778,947,579431,48,42,120
1,4366174584,525659,936,582145,42,48,126
0,4366174585,162745,378,181061,26,14,90
1,4366174585,165573,384,186258,14,26,88
0,4366174586,237741,457,232999,34,22,94
1,4366174586,213933,448,224554,22,34,88
0,4366174589,48449,113,37476,8,4,52
1,4366174589,46429,108,33445,4,8,52
0,4366174594,226073,477,243383,16,12,96
1,4366174594,201988,463,231923,12,16,96
0,4366174595,119402,291,128828,6,14,78
1,4366174595,125527,289,127333,14,6,80
0,4366174597,42938,110,36012,2,12,50
1,4366174597,51206,121,40008,12,2,56
0,4366174605,122637,299,128481,12,14,78
1,4366174605,153329,322,143364,14,12,80
0,4366174620,156284,345,166582,26,10,92
1,4366174620,139835,325,148417,10,26,80
0,4366174622,174892,406,195692,10,22,90
1,4366174622,186906,417,211578,22,10,92
0,4366174623,155954,363,169555,6,4,82
1,4366174623,161929,381,185915,4,6,86
0,4366174624,310767,596,320759,30,14,100
1,4366174624,284469,601,323576,14,30,102
0,4366174631,149061,339,160260,26,14,88
1,4366174631,142148,322,145296,14,26,80
0,4366174634,266463,513,268738,24,36,96
1,4366174634,269637,498,258928,36,24,98
0,4366174649,132507,324,147722,8,28,82
1,4366174649,161533,340,161990,28,8,86
0,4366174656,46470,118,37959,6,10,54
1,4366174656,48569,116,38507,10,6,54
0,4366174664,289980,626,347649,28,14,108
1,4366174664,274109,617,338598,14,28,104
0,4366174670,241534,514,271922,28,22,100
1,4366174670,211162,513,267693,22,28,102
0,4366174671,56864,145,50648,6,0,60
1,4366174671,51399,139,47081,0,6,54
0,4366174672,123888,278,121337,14,12,74
1,4366174672,117601,274,116410,12,14,74
0,4366174688,332585,680,394697,26,36,108
1,4366174688,324573,692,402452,36,26,112
0,4366174693,131293,322,143873,14,12,78
1,4366174693,132146,319,144940,12,14,80
0,4366174694,113561,252,107502,24,16,74
1,4366174694,102795,239,97166,16,24,70
0,4366174695,89410,202,80687,18,16,68
1,4366174695,93711,212,85699,16,18,68
0,4366174698,139905,278,123213,24,14,80
1,4366174698,124984,274,117926,14,24,76
0,4366174699,96433,251,105495,4,10,74
1,4366174699,107989,262,113889,10,4,78
0,4366174704,206288,450,224648,20,26,94
1,4366174704,231329,469,241402,26,20,96
0,4366174709,239417,489,258507,22,16,100
1,4366174709,216647,474,244065,16,22,96
0,4366174711,246374,466,240544,34,34,94
1,4366174711,224135,446,221708,34,34,92
0,4366174712,167016,376,182268,22,16,90
1,4366174712,158849,377,177369,16,22,88
0,4366174714,153155,334,159166,24,30,86
1,4366174714,163540,323,151466,30,24,82
0,4366174724,137600,296,133472,32,20,80
1,4366174724,137164,294,131249,20,32,78
0,4366174728,229307,501,256985,26,14,92
1,4366174728,226126,509,260192,14,26,96
0,4366174729,123470,292,129782,10,4,78
1,4366174729,112943,286,126509,4,10,78
0,4366174734,235218,459,234505,30,26,94
1,4366174734,212233,466,232964,26,30,92
0,4366174743,181822,424,209234,16,24,90
1,4366174743,202149,432,219518,24,16,94
0,4366174744,311570,620,351022,22,14,106
1,4366174744,310431,638,360843,14,22,110
0,4366174745,173758,402,192275,18,30,90
1,4366174745,217099,427,214579,30,18,92
0,4366174748,108559,244,102797,22,12,74
1,4366174748,102023,241,99442,12,22,74
0,4366174749,5000,10,0,0,0,2
1,4366174749,5000,10,0,0,0,4
0,4366174754,246413,480,249562,34,28,102
1,4366174754,233042,487,256930,28,34,100
0,4366174765,42558,110,36167,6,6,52
1,4366174765,47911,114,37097,6,6,52
0,4366174766,122622,255,108543,24,16,76
1,4366174766,104519,237,96986,16,24,70
0,4366174767,68280,174,63884,8,10,64
1,4366174767,76309,173,64976,10,8,62
0,4366174768,169637,346,165527,28,12,88
1,4366174768,132386,304,135944,12,28,78
0,4366174795,89230,216,86649,8,18,70
1,4366174795,92514,209,86771,18,8,70
0,4366174798,159773,342,157508,18,32,82
1,4366174798,187824,374,178971,32,18,88
0,4366174799,70466,168,62773,8,10,60
1,4366174799,71954,175,65990,10,8,62
0,4366174800,98141,241,99247,10,26,70
1,4366174800,119969,263,117776,26,10,76
0,4366174807,256853,519,273525,22,30,94
1,4366174807,245786,505,264397,30,22,100
0,4366174808,88046,212,83709,10,8,68
1,4366174808,84328,208,81448,8,10,68
0,4366174816,112109,252,109175,20,8,74
1,4366174816,93262,246,103784,8,20,72
0,4366174817,87142,209,84013,14,8,68
1,4366174817,81689,203,78256,8,14,66
0,4366174819,23641,61,14240,0,16,38
1,4366174819,33154,65,16587,16,0,40
0,4366174822,131474,292,133213,22,12,82
1,4366174822,125579,299,137167,12,22,80
0,4366174827,368031,696,407667,16,22,112
1,4366174827,354010,709,415056,22,16,114
0,4366174828,229662,470,246274,20,18,94
1,4366174828,217368,463,233455,18,20,94
0,4366174829,141886,314,141015,16,20,78
1,4366174829,150981,323,147450,20,16,84
0,4366174849,300760,623,349760,34,22,110
1,4366174849,311454,638,359127,22,34,106
0,4366174854,147682,325,149352,16,6,80
1,4366174854,127210,306,137158,6,16,80
0,4366174858,295807,545,290724,20,36,100
1,4366174858,303258,558,297090,36,20,100
0,4366174859,160554,361,167469,8,10,86
1,4366174859,176554,387,189965,10,8,90
0,4366174869,149376,334,156931,22,20,84
1,4366174869,158281,332,154908,20,22,82
0,4366174870,196725,413,204863,22,22,90
1,4366174870,190622,423,205979,22,22,94
0,4366174875,76905,203,78763,6,10,64
1,4366174875,84822,214,84573,10,6,70
0,4366174877,103574,246,103792,14,18,76
1,4366174877,112097,246,104470,18,14,70
0,4366174884,141090,279,123288,24,12,78
1,4366174884,123118,269,114846,12,24,72
0,4366174889,281908,539,294288,36,24,108
1,4366174889,257882,512,265179,24,36,98
0,4366174890,123481,293,130523,20,14,80
1,4366174890,118651,295,131563,14,20,80
0,4366174891,165018,363,169338,18,20,82
1,4366174891,162283,349,158838,20,18,82
0,4366174892,126566,259,113057,34,18,78
1,4366174892,106948,246,101581,18,34,76
0,4366174893,54894,127,43300,6,26,52
1,4366174893,72608,137,47055,26,6,60
0,4366174895,59294,149,53836,6,2,58
1,4366174895,57142,152,55330,2,6,60
0,4366174903,227579,459,233149,32,28,98
1,4366174903,217504,455,230421,28,32,94
0,4366174913,246671,513,267264,30,20,102
1,4366174913,253292,516,274500,20,30,96
0,4366174918,272112,544,288187,30,44,100
1,4366174918,313659,564,309804,44,30,104
0,4366174921,72162,181,68111,4,6,66
1,4366174921,67293,174,64311,6,4,62
0,4366174928,75040,181,70040,16,4,66
1,4366174928,66532,177,65348,4,16,60
0,4366174933,64691,152,54985,14,4,62
